# i_rad	L_edd
1.522799772365052595e+00 0.000000000000000000e+00
1.523672436991049706e+00 0.000000000000000000e+00
1.524545101617046816e+00 0.000000000000000000e+00
1.525417766243044149e+00 0.000000000000000000e+00
1.526290430869041259e+00 0.000000000000000000e+00
1.527163095495038370e+00 0.000000000000000000e+00
1.528035760121035480e+00 0.000000000000000000e+00
1.528908424747032813e+00 0.000000000000000000e+00
1.529781089373029923e+00 0.000000000000000000e+00
1.530653753999027034e+00 0.000000000000000000e+00
1.531526418625024144e+00 0.000000000000000000e+00
1.532399083251021477e+00 0.000000000000000000e+00
1.533271747877018587e+00 0.000000000000000000e+00
1.534144412503015698e+00 0.000000000000000000e+00
1.535017077129012808e+00 0.000000000000000000e+00
1.535889741755010141e+00 0.000000000000000000e+00
1.536762406381007251e+00 0.000000000000000000e+00
1.537635071007004361e+00 0.000000000000000000e+00
1.538507735633001472e+00 0.000000000000000000e+00
1.539380400258998804e+00 0.000000000000000000e+00
1.540253064884995915e+00 0.000000000000000000e+00
1.541125729510993025e+00 0.000000000000000000e+00
1.541998394136990136e+00 0.000000000000000000e+00
1.542871058762987468e+00 0.000000000000000000e+00
1.543743723388984579e+00 0.000000000000000000e+00
1.544616388014981689e+00 0.000000000000000000e+00
1.545489052640978800e+00 0.000000000000000000e+00
1.546361717266975910e+00 0.000000000000000000e+00
1.547234381892973243e+00 0.000000000000000000e+00
1.548107046518970353e+00 0.000000000000000000e+00
1.548979711144967464e+00 0.000000000000000000e+00
1.549852375770964574e+00 0.000000000000000000e+00
1.550725040396961907e+00 0.000000000000000000e+00
1.551597705022959017e+00 0.000000000000000000e+00
1.552470369648956128e+00 0.000000000000000000e+00
1.553343034274953238e+00 0.000000000000000000e+00
1.554215698900950571e+00 0.000000000000000000e+00
1.555088363526947681e+00 0.000000000000000000e+00
1.555961028152944792e+00 0.000000000000000000e+00
1.556833692778941902e+00 0.000000000000000000e+00
1.557706357404939235e+00 0.000000000000000000e+00
1.558579022030936345e+00 0.000000000000000000e+00
1.559451686656933456e+00 0.000000000000000000e+00
1.560324351282930566e+00 0.000000000000000000e+00
1.561197015908927899e+00 0.000000000000000000e+00
1.562069680534925009e+00 0.000000000000000000e+00
1.562942345160922120e+00 0.000000000000000000e+00
1.563815009786919230e+00 0.000000000000000000e+00
1.564687674412916563e+00 0.000000000000000000e+00
1.565560339038913673e+00 0.000000000000000000e+00
1.566433003664910784e+00 0.000000000000000000e+00
1.567305668290907894e+00 0.000000000000000000e+00
1.568178332916905227e+00 0.000000000000000000e+00
1.569050997542902337e+00 0.000000000000000000e+00
1.569923662168899448e+00 0.000000000000000000e+00
