# i_rad	L_edd
5.078908123303499389e-01 1.471301470899565444e+01
5.087634769563470494e-01 1.469798101180487215e+01
5.096361415823442709e-01 1.468259199768732515e+01
5.105088062083413813e-01 1.466685407061803836e+01
5.113814708343386028e-01 1.465077363457203496e+01
5.122541354603357133e-01 1.463435709352433811e+01
5.131268000863329348e-01 1.461761085144996741e+01
5.139994647123300453e-01 1.460054131232395491e+01
5.148721293383272668e-01 1.458315488012131489e+01
5.157447939643243773e-01 1.456545795881707583e+01
5.166174585903215988e-01 1.454745695238625558e+01
5.174901232163187093e-01 1.452915826480388617e+01
5.183627878423159308e-01 1.451056830004498011e+01
5.192354524683130412e-01 1.449169346208456943e+01
5.201081170943102627e-01 1.447254015489767198e+01
5.209807817203073732e-01 1.445311478245931802e+01
5.218534463463045947e-01 1.443342374874452005e+01
5.227261109723017052e-01 1.441347345772831012e+01
5.235987755982989267e-01 1.439327031338570784e+01
5.244714402242960372e-01 1.437282071969173813e+01
5.253441048502932587e-01 1.435213108062142062e+01
5.262167694762903691e-01 1.433120780014978379e+01
5.270894341022875906e-01 1.431005728225184548e+01
5.279620987282847011e-01 1.428868593090263417e+01
5.288347633542818116e-01 1.426710015007716947e+01
5.297074279802790331e-01 1.424530634375047278e+01
5.305800926062761436e-01 1.422331091589757435e+01
5.314527572322733651e-01 1.420112027049349024e+01
5.323254218582704755e-01 1.417874081151324894e+01
5.331980864842676970e-01 1.415617894293186652e+01
5.340707511102648075e-01 1.413344106872437678e+01
5.349434157362620290e-01 1.411053359286579223e+01
5.358160803622591395e-01 1.408746291933114669e+01
5.366887449882563610e-01 1.406423545209545090e+01
5.375614096142534715e-01 1.404085759513374043e+01
5.384340742402506930e-01 1.401733575242102958e+01
5.393067388662478034e-01 1.399367632793234684e+01
5.401794034922450249e-01 1.396988572564271180e+01
5.410520681182421354e-01 1.394597034952715298e+01
5.419247327442393569e-01 1.392193660356068641e+01
5.427973973702364674e-01 1.389779089171834237e+01
5.436700619962336889e-01 1.387353961797513513e+01
5.445427266222307994e-01 1.384918918630609852e+01
5.454153912482280209e-01 1.382474600068624859e+01
5.462880558742251313e-01 1.380021646509061206e+01
5.471607205002223528e-01 1.377560698349420854e+01
5.480333851262194633e-01 1.375092395987206650e+01
5.489060497522166848e-01 1.372617379819920380e+01
5.497787143782137953e-01 1.370136290245064892e+01
5.506513790042110168e-01 1.367649767660141791e+01
5.515240436302081273e-01 1.365158452462654104e+01
5.523967082562053488e-01 1.362662985050103615e+01
5.532693728822024593e-01 1.360164005819993349e+01
5.541420375081996808e-01 1.357662155169824558e+01
5.550147021341967912e-01 1.355158073497100801e+01
5.558873667601940127e-01 1.352652401199323329e+01
5.567600313861911232e-01 1.350145778673995345e+01
5.576326960121883447e-01 1.347638846318618455e+01
5.585053606381854552e-01 1.345132244530695509e+01
5.593780252641826767e-01 1.342626613707728289e+01
5.602506898901797872e-01 1.340122594247219823e+01
5.611233545161770087e-01 1.337620826546671537e+01
5.619960191421741191e-01 1.335121951003586638e+01
5.628686837681713406e-01 1.332626608015466907e+01
5.637413483941684511e-01 1.330135437979815016e+01
5.646140130201656726e-01 1.327649081294132927e+01
5.654866776461627831e-01 1.325168178355923132e+01
5.663593422721600046e-01 1.322693369562687948e+01
5.672320068981571151e-01 1.320225295311929692e+01
5.681046715241543366e-01 1.317727751120375324e+01
5.689773361501514470e-01 1.315164789218181696e+01
5.698500007761485575e-01 1.312537435072995073e+01
5.707226654021457790e-01 1.309846714152461722e+01
5.715953300281428895e-01 1.307093651924229150e+01
5.724679946541401110e-01 1.304279273855943089e+01
5.733406592801372215e-01 1.301404605415250693e+01
5.742133239061344430e-01 1.298470672069798404e+01
5.750859885321315534e-01 1.295478499287233021e+01
5.759586531581287749e-01 1.292429112535200453e+01
5.768313177841258854e-01 1.289323537281348386e+01
5.777039824101231069e-01 1.286162798993322198e+01
5.785766470361202174e-01 1.282947923138770108e+01
5.794493116621174389e-01 1.279679935185336959e+01
5.803219762881145494e-01 1.276359860600670615e+01
5.811946409141117709e-01 1.272988724852416986e+01
5.820673055401088813e-01 1.269567553408223226e+01
5.829399701661061028e-01 1.266097371735735422e+01
5.838126347921032133e-01 1.262579205302600549e+01
5.846852994181004348e-01 1.259014079576464873e+01
5.855579640440975453e-01 1.255403020024975724e+01
5.864306286700947668e-01 1.251747052115778658e+01
5.873032932960918773e-01 1.248047201316521182e+01
5.881759579220890988e-01 1.244304493094849384e+01
5.890486225480862092e-01 1.240519952918410240e+01
5.899212871740834307e-01 1.236694606254849838e+01
5.907939518000805412e-01 1.232829478571815507e+01
5.916666164260777627e-01 1.228925595336953158e+01
5.925392810520748732e-01 1.224983982017909945e+01
5.934119456780720947e-01 1.221005664082331776e+01
5.942846103040692052e-01 1.216991666997866517e+01
5.951572749300664267e-01 1.212943016232159010e+01
5.960299395560635372e-01 1.208860737252857476e+01
5.969026041820607587e-01 1.204745855527607645e+01
5.977752688080578691e-01 1.200599396524056850e+01
5.986479334340550906e-01 1.196422385709850644e+01
5.995205980600522011e-01 1.192215848552636537e+01
6.003932626860494226e-01 1.187980810520060437e+01
6.012659273120465331e-01 1.183718297079769677e+01
6.021385919380437546e-01 1.179429333699409987e+01
6.030112565640408651e-01 1.175114945846629233e+01
6.038839211900380866e-01 1.170776158989072613e+01
6.047565858160351970e-01 1.166413998594387813e+01
6.056292504420324185e-01 1.162029490130220921e+01
6.065019150680295290e-01 1.157623659064218913e+01
6.073745796940267505e-01 1.153197530864027698e+01
6.082472443200238610e-01 1.148752130997294785e+01
6.091199089460210825e-01 1.144288484931666083e+01
6.099925735720181930e-01 1.139807618134788569e+01
6.108652381980153034e-01 1.135310556074308863e+01
6.117379028240125249e-01 1.130798324217873052e+01
6.126105674500096354e-01 1.126271948033128467e+01
6.134832320760068569e-01 1.121732452987720841e+01
6.143558967020039674e-01 1.117180864549298214e+01
6.152285613280011889e-01 1.112618208185505431e+01
6.161012259539982994e-01 1.108045509363990888e+01
6.169738905799955209e-01 1.103463793552399252e+01
6.178465552059926313e-01 1.098874086218378920e+01
6.187192198319898528e-01 1.094277412829575447e+01
6.195918844579869633e-01 1.089674798853635984e+01
6.204645490839841848e-01 1.085067269758206443e+01
6.213372137099812953e-01 1.080455851010934509e+01
6.222098783359785168e-01 1.075841568079465382e+01
6.230825429619756273e-01 1.071225446431447281e+01
6.239552075879728488e-01 1.066608511534525228e+01
6.248278722139699592e-01 1.061991788856347441e+01
6.257005368399671807e-01 1.057376303864558764e+01
6.265732014659642912e-01 1.052763082026807417e+01
6.274458660919615127e-01 1.048153148810738777e+01
6.283185307179586232e-01 1.043547529684000530e+01
6.291911953439558447e-01 1.038947250114238408e+01
6.300638599699529552e-01 1.034353335569099563e+01
6.309365245959501767e-01 1.029766811516229907e+01
6.318091892219472872e-01 1.025188703423277481e+01
6.326818538479445087e-01 1.020620036757886773e+01
6.335545184739416191e-01 1.016061836987706712e+01
6.344271830999388406e-01 1.011515129580381789e+01
6.352998477259359511e-01 1.006980940003560399e+01
6.361725123519331726e-01 1.002460293724887741e+01
6.370451769779302831e-01 9.979542162120113247e+00
6.379178416039275046e-01 9.934637329325774147e+00
6.387905062299246151e-01 9.889898693542328090e+00
6.396631708559218366e-01 9.845336509446234174e+00
6.405358354819189470e-01 9.800961031713971039e+00
6.414085001079161685e-01 9.756782515021992452e+00
6.422811647339132790e-01 9.712811214046777053e+00
6.431538293599105005e-01 9.669057383464775057e+00
6.440264939859076110e-01 9.625531277952466880e+00
6.448991586119048325e-01 9.582243152186308066e+00
6.457718232379019430e-01 9.539203260842775478e+00
6.466444878638991645e-01 9.496421858598322885e+00
6.475171524898962749e-01 9.453909200129428925e+00
6.483898171158934964e-01 9.411675540112547367e+00
6.492624817418906069e-01 9.369731133224156849e+00
6.501351463678877174e-01 9.328086234140714694e+00
6.510078109938849389e-01 9.286751097538687105e+00
6.518804756198820494e-01 9.245735978094547391e+00
6.527531402458792709e-01 9.205051130484747546e+00
6.536258048718763813e-01 9.164706809385771535e+00
6.544984694978736028e-01 9.124713269474071353e+00
6.553711341238707133e-01 9.084850452431769696e+00
6.562437987498679348e-01 9.044893776635927196e+00
6.571164633758650453e-01 9.004846711805464921e+00
6.579891280018622668e-01 8.964712727659275515e+00
6.588617926278593773e-01 8.924495293916281824e+00
6.597344572538565988e-01 8.884197880295376493e+00
6.606071218798537092e-01 8.843823956515480589e+00
6.614797865058509307e-01 8.803376992295490311e+00
6.623524511318480412e-01 8.762860457354323174e+00
6.632251157578452627e-01 8.722277821410873599e+00
6.640977803838423732e-01 8.681632554184064432e+00
6.649704450098395947e-01 8.640928125392791870e+00
6.658431096358367052e-01 8.600168004755971651e+00
6.667157742618339267e-01 8.559355661992498199e+00
6.675884388878310371e-01 8.518494566821296132e+00
6.684611035138282586e-01 8.477588188961258098e+00
6.693337681398253691e-01 8.436639998131303386e+00
6.702064327658225906e-01 8.395653464050328196e+00
6.710790973918197011e-01 8.354632056437248266e+00
6.719517620178169226e-01 8.313579245010966901e+00
6.728244266438140331e-01 8.272498499490398061e+00
6.736970912698112546e-01 8.231393289594436169e+00
6.745697558958083651e-01 8.190267085042002293e+00
6.754424205218055866e-01 8.149123355551994408e+00
6.763150851478026970e-01 8.107965570843328251e+00
6.771877497737999185e-01 8.066797200634901799e+00
6.780604143997970290e-01 8.025621714645634341e+00
6.789330790257942505e-01 7.984442582594416749e+00
6.798057436517913610e-01 7.943263274200175417e+00
6.806784082777885825e-01 7.902087259181802992e+00
6.815510729037856930e-01 7.860918007258216988e+00
6.824237375297829145e-01 7.819758988148316270e+00
6.832964021557800249e-01 7.778613671571016575e+00
6.841690667817772464e-01 7.737485527245216765e+00
6.850417314077743569e-01 7.696378024889833469e+00
6.859143960337715784e-01 7.655294634223764660e+00
6.867870606597686889e-01 7.614238824965926966e+00
6.876597252857659104e-01 7.573214066835219249e+00
6.885323899117630209e-01 7.532223829550557248e+00
6.894050545377602424e-01 7.491271582830840714e+00
6.902777191637573528e-01 7.450360796394985385e+00
6.911503837897544633e-01 7.409494939961893678e+00
6.920230484157516848e-01 7.368677483250468896e+00
6.928957130417487953e-01 7.327911895979626777e+00
6.937683776677460168e-01 7.287201647868267074e+00
6.946410422937431273e-01 7.246550208635306412e+00
6.955137069197403488e-01 7.205961047999641877e+00
6.963863715457374592e-01 7.165437635680190098e+00
6.972590361717346807e-01 7.124983441395850825e+00
6.981317007977317912e-01 7.084601934865540684e+00
6.990043654237290127e-01 7.044296585808155875e+00
6.998770300497261232e-01 7.004070863942613911e+00
7.007496946757233447e-01 6.963928238987812769e+00
7.016223593017204552e-01 6.923872180662671738e+00
7.024950239277176767e-01 6.883906158686087018e+00
7.033676885537147871e-01 6.844033642776974347e+00
7.042403531797120086e-01 6.804258102654232587e+00
7.051130178057091191e-01 6.764583008036779255e+00
7.059856824317063406e-01 6.725011828643512324e+00
7.068583470577034511e-01 6.685548034193348421e+00
7.077310116837006726e-01 6.646195094405184634e+00
7.086036763096977831e-01 6.606956478997940252e+00
7.094763409356950046e-01 6.567835657690509699e+00
7.103490055616921151e-01 6.528836100201813153e+00
7.112216701876893366e-01 6.489961276250747702e+00
7.120943348136864470e-01 6.451214655556229083e+00
7.129669994396836685e-01 6.412599707837156160e+00
7.138396640656807790e-01 6.374119902812446448e+00
7.147123286916780005e-01 6.335778710200997033e+00
7.155849933176751110e-01 6.297579599721726318e+00
7.164576579436723325e-01 6.259526041093530502e+00
7.173303225696694430e-01 6.221621504035325323e+00
7.182029871956666645e-01 6.183869458266012309e+00
7.190756518216637749e-01 6.146273373504507198e+00
7.199483164476609964e-01 6.108836719469706189e+00
7.208209810736581069e-01 6.071562965880527685e+00
7.216936456996553284e-01 6.034455582455870548e+00
7.225663103256524389e-01 5.997518038914648741e+00
7.234389749516496604e-01 5.960753804975762904e+00
7.243116395776467709e-01 5.924166350358130551e+00
7.251843042036439924e-01 5.887759144780646103e+00
7.260569688296411028e-01 5.851535657962229742e+00
7.269296334556383243e-01 5.815499359621777664e+00
7.278022980816354348e-01 5.779653719478209162e+00
7.286749627076326563e-01 5.744002207250419545e+00
7.295476273336297668e-01 5.708548292657326328e+00
7.304202919596269883e-01 5.673295445417827487e+00
7.312929565856240988e-01 5.638247135250842312e+00
7.321656212116212092e-01 5.603406831875269667e+00
7.330382858376184307e-01 5.568778005010015519e+00
7.339109504636155412e-01 5.534364124373994720e+00
7.347836150896127627e-01 5.500168659686106132e+00
7.356562797156098732e-01 5.466195080665267270e+00
7.365289443416070947e-01 5.432446857030375220e+00
7.374016089676042052e-01 5.398927458500346610e+00
7.382742735936014267e-01 5.365640354794081190e+00
7.391469382195985371e-01 5.332589015630492035e+00
7.400196028455957586e-01 5.299776910728482449e+00
7.408922674715928691e-01 5.267207509806965504e+00
7.417649320975900906e-01 5.234884282584840065e+00
7.426375967235872011e-01 5.202727352970089036e+00
7.435102613495844226e-01 5.170654743980082735e+00
7.443829259755815331e-01 5.138666773997850434e+00
7.452555906015787546e-01 5.106763761406401869e+00
7.461282552275758650e-01 5.074946024588767202e+00
7.470009198535730865e-01 5.043213881927954390e+00
7.478735844795701970e-01 5.011567651806991819e+00
7.487462491055674185e-01 4.980007652608891888e+00
7.496189137315645290e-01 4.948534202716680319e+00
7.504915783575617505e-01 4.917147620513370398e+00
7.513642429835588610e-01 4.885848224381986959e+00
7.522369076095560825e-01 4.854636332705543289e+00
7.531095722355531930e-01 4.823512263867065109e+00
7.539822368615504145e-01 4.792476336249565705e+00
7.548549014875475249e-01 4.761528868236070799e+00
7.557275661135447464e-01 4.730670178209591903e+00
7.566002307395418569e-01 4.699900584553155625e+00
7.574728953655390784e-01 4.669220405649776140e+00
7.583455599915361889e-01 4.638629959882477394e+00
7.592182246175334104e-01 4.608129565634274449e+00
7.600908892435305209e-01 4.577719541288190364e+00
7.609635538695277424e-01 4.547400205227238423e+00
7.618362184955248528e-01 4.517171875834446126e+00
7.627088831215220743e-01 4.487034871492824095e+00
7.635815477475191848e-01 4.456989510585400716e+00
7.644542123735164063e-01 4.427036111495186610e+00
7.653268769995135168e-01 4.397174992605208388e+00
7.661995416255107383e-01 4.367406472298480224e+00
7.670722062515078488e-01 4.337730868958025177e+00
7.679448708775050703e-01 4.308148500966858307e+00
7.688175355035021807e-01 4.278659686708003562e+00
7.696902001294994022e-01 4.249264744564474228e+00
7.705628647554965127e-01 4.219963992919298690e+00
7.714355293814937342e-01 4.190757750155485795e+00
7.723081940074908447e-01 4.161646334656063928e+00
7.731808586334879552e-01 4.132630064804049930e+00
7.740535232594851767e-01 4.103709258982456198e+00
7.749261878854822871e-01 4.074884235574311120e+00
7.757988525114795086e-01 4.046155312962627981e+00
7.766715171374766191e-01 4.017522809530431616e+00
7.775441817634738406e-01 3.988987043660734866e+00
7.784168463894709511e-01 3.960548333736563453e+00
7.792895110154681726e-01 3.932206998140930221e+00
7.801621756414652831e-01 3.903963355256860890e+00
7.810348402674625046e-01 3.875817723467368747e+00
7.819075048934596150e-01 3.847770421155479958e+00
7.827801695194568365e-01 3.819821766704205590e+00
7.836528341454539470e-01 3.791972078496573140e+00
7.845254987714511685e-01 3.764221674915594118e+00
7.853981633974482790e-01 3.736570874344296023e+00
7.862708280234455005e-01 3.709019995165689920e+00
7.871434926494426110e-01 3.681569355762802864e+00
7.880161572754398325e-01 3.654219274518646809e+00
7.888888219014369430e-01 3.626970069816248365e+00
7.897614865274341645e-01 3.599822060038619931e+00
7.906341511534312749e-01 3.572775563568786783e+00
7.915068157794284964e-01 3.545830898789762209e+00
7.923794804054256069e-01 3.518988384084572818e+00
7.932521450314228284e-01 3.492248337836229233e+00
7.941248096574199389e-01 3.465611078427759839e+00
7.949974742834171604e-01 3.439076924242175703e+00
7.958701389094142709e-01 3.412646193662502991e+00
7.967428035354114924e-01 3.386319205071755878e+00
7.976154681614086028e-01 3.360096276852957864e+00
7.984881327874058243e-01 3.333977727389123125e+00
7.993607974134029348e-01 3.307963875063277825e+00
8.002334620394001563e-01 3.282055038258433033e+00
8.011061266653972668e-01 3.256251535357616689e+00
8.019787912913944883e-01 3.230553684743839860e+00
8.028514559173915988e-01 3.204961804800129599e+00
8.037241205433888203e-01 3.179476213909498306e+00
8.045967851693859307e-01 3.154097230454971257e+00
8.054694497953831522e-01 3.128825172819562628e+00
8.063421144213802627e-01 3.103660359386296363e+00
8.072147790473774842e-01 3.078603108538186639e+00
8.080874436733745947e-01 3.053653738658258732e+00
8.089601082993718162e-01 3.028812568129525484e+00
8.098327729253689267e-01 3.004079915335012618e+00
8.107054375513661482e-01 2.979456098657732976e+00
8.115781021773632586e-01 2.954941436480713168e+00
8.124507668033603691e-01 2.930536247186967813e+00
8.133234314293575906e-01 2.906240849159514195e+00
8.141960960553547011e-01 2.882055560781377146e+00
8.150687606813519226e-01 2.857980700435570398e+00
8.159414253073490331e-01 2.834016586505119228e+00
8.168140899333462546e-01 2.810163537373036480e+00
8.176867545593433650e-01 2.786421871422347429e+00
8.185594191853405865e-01 2.762791907036066252e+00
8.194320838113376970e-01 2.739273962597217782e+00
8.203047484373349185e-01 2.715868356488815305e+00
8.211774130633320290e-01 2.692575407093883655e+00
8.220500776893292505e-01 2.669395432795437451e+00
8.229227423153263610e-01 2.646328751976500193e+00
8.237954069413235825e-01 2.623375683020086058e+00
8.246680715673206929e-01 2.600536544309221210e+00
8.255407361933179144e-01 2.577811654226917604e+00
8.264134008193150249e-01 2.555201331156200961e+00
8.272860654453122464e-01 2.532705893480084569e+00
8.281587300713093569e-01 2.510325659581595037e+00
8.290313946973065784e-01 2.488060947843743431e+00
8.299040593233036889e-01 2.465819736435835630e+00
8.307767239493009104e-01 2.443512622183860117e+00
8.316493885752980209e-01 2.421143851455887841e+00
8.325220532012952424e-01 2.398717670619977760e+00
8.333947178272923528e-01 2.376238326044200821e+00
8.342673824532895743e-01 2.353710064096615096e+00
8.351400470792866848e-01 2.331137131145291974e+00
8.360127117052839063e-01 2.308523773558291303e+00
8.368853763312810168e-01 2.285874237703681366e+00
8.377580409572782383e-01 2.263192769949523342e+00
8.386307055832753488e-01 2.240483616663886401e+00
8.395033702092725703e-01 2.217751024214829947e+00
8.403760348352696807e-01 2.194999238970425370e+00
8.412486994612669022e-01 2.172232507298730741e+00
8.421213640872640127e-01 2.149455075567817453e+00
8.429940287132612342e-01 2.126671190145743573e+00
8.438666933392583447e-01 2.103885097400580495e+00
8.447393579652555662e-01 2.081101043700386732e+00
8.456120225912526767e-01 2.058323275413232345e+00
8.464846872172498982e-01 2.035556038907177623e+00
8.473573518432470086e-01 2.012803580550293070e+00
8.482300164692442301e-01 1.990070146710636312e+00
8.491026810952413406e-01 1.967359983756279407e+00
8.499753457212385621e-01 1.944677338055280647e+00
8.508480103472356726e-01 1.922026455975710757e+00
8.517206749732328941e-01 1.899411583885628918e+00
8.525933395992300046e-01 1.876836968153105634e+00
8.534660042252271150e-01 1.854306855146202526e+00
8.543386688512243365e-01 1.831825491232981440e+00
8.552113334772214470e-01 1.809397122781513767e+00
8.560839981032186685e-01 1.787025996159858021e+00
8.569566627292157790e-01 1.764716357736084262e+00
8.578293273552130005e-01 1.742472453878252781e+00
8.587019919812101110e-01 1.720298530954432970e+00
8.595746566072073325e-01 1.698198835332684231e+00
8.604473212332044429e-01 1.676177613381077292e+00
8.613199858592016644e-01 1.654239111467671330e+00
8.621926504851987749e-01 1.632387575960536408e+00
8.630653151111959964e-01 1.610627253227731925e+00
8.639379797371931069e-01 1.588962389637328609e+00
8.648106443631903284e-01 1.567397231557384751e+00
8.656833089891874389e-01 1.545936025355971521e+00
8.665559736151846604e-01 1.524583017401148544e+00
8.674286382411817709e-01 1.503342454060984767e+00
8.683013028671789924e-01 1.482218581703540927e+00
8.691739674931761028e-01 1.461215646696886417e+00
8.700466321191733243e-01 1.440337895409080859e+00
8.709192967451704348e-01 1.419589574208194316e+00
8.717919613711676563e-01 1.398974929462286410e+00
8.726646259971647668e-01 1.378498207539427423e+00
8.735372906231619883e-01 1.358163654807676757e+00
8.744099552491590988e-01 1.337975517635104250e+00
8.752826198751563203e-01 1.317938042389769748e+00
8.761552845011534307e-01 1.298055475439742867e+00
8.770279491271506522e-01 1.278332063153083675e+00
8.779006137531477627e-01 1.258772051897861788e+00
8.787732783791449842e-01 1.239379688042137051e+00
8.796459430051420947e-01 1.220159217953979525e+00
8.805186076311393162e-01 1.201114888001448611e+00
8.813912722571364267e-01 1.182250944552614591e+00
8.822639368831336482e-01 1.163571633975536646e+00
8.831366015091307586e-01 1.145081202638284834e+00
8.840092661351279801e-01 1.126783896908919447e+00
8.848819307611250906e-01 1.108683963155509655e+00
8.857545953871223121e-01 1.090785647746115528e+00
8.866272600131194226e-01 1.073093197048806680e+00
8.874999246391166441e-01 1.055610857431643401e+00
8.883725892651137546e-01 1.038342875262694864e+00
8.892452538911109761e-01 1.021293496910021581e+00
8.901179185171080865e-01 1.004466968741692057e+00
8.909905831431053080e-01 9.878675371257678028e-01
8.918632477691024185e-01 9.714994484303173250e-01
8.927359123950996400e-01 9.553669490234012462e-01
8.936085770210967505e-01 9.394742852730886273e-01
8.944812416470938610e-01 9.238257035474422008e-01
8.953539062730910825e-01 9.084254502145245880e-01
8.962265708990881929e-01 8.932777716424045167e-01
8.970992355250854144e-01 8.783869141991433871e-01
8.979719001510825249e-01 8.637571242528094828e-01
8.988445647770797464e-01 8.493926481714639820e-01
8.997172294030768569e-01 8.352977323231751683e-01
9.005898940290740784e-01 8.214766230760042198e-01
9.014625586550711889e-01 8.079335667980196423e-01
9.023352232810684104e-01 7.946728098572827248e-01
9.032078879070655208e-01 7.816985986218617510e-01
9.040805525330627423e-01 7.690151794598181212e-01
9.049532171590598528e-01 7.566267987392198968e-01
9.058258817850570743e-01 7.445377028281285892e-01
9.066985464110541848e-01 7.327521380946123708e-01
9.075712110370514063e-01 7.212743509067328640e-01
9.084438756630485168e-01 7.101085876325576862e-01
9.093165402890457383e-01 6.992590946401486818e-01
9.101892049150428488e-01 6.887301182975740232e-01
9.110618695410400703e-01 6.785259049728951108e-01
9.119345341670371807e-01 6.686507010341800061e-01
9.128071987930344022e-01 6.591087528494907755e-01
9.136798634190315127e-01 6.499043067868943702e-01
9.145525280450287342e-01 6.410416092144533007e-01
9.154251926710258447e-01 6.325249065002349624e-01
9.162978572970230662e-01 6.243584450123019769e-01
9.171705219230201767e-01 6.163889102564358291e-01
9.180431865490173982e-01 6.084605066868463696e-01
9.189158511750145086e-01 6.005737590942475945e-01
9.197885158010117301e-01 5.927291922693492809e-01
9.206611804270088406e-01 5.849273310028655359e-01
9.215338450530060621e-01 5.771687000855065808e-01
9.224065096790031726e-01 5.694538243079858564e-01
9.232791743050003941e-01 5.617832284610139171e-01
9.241518389309975046e-01 5.541574373353045369e-01
9.250245035569947261e-01 5.465769757215677149e-01
9.258971681829918365e-01 5.390423684105174473e-01
9.267698328089890580e-01 5.315541401928635112e-01
9.276424974349861685e-01 5.241128158593202357e-01
9.285151620609833900e-01 5.167189202005975091e-01
9.293878266869805005e-01 5.093729780074091051e-01
9.302604913129777220e-01 5.020755140704654673e-01
9.311331559389748325e-01 4.948270531804800365e-01
9.320058205649720540e-01 4.876281201281632560e-01
9.328784851909691644e-01 4.804792397042288443e-01
9.337511498169663859e-01 4.733809366993869672e-01
9.346238144429634964e-01 4.663337359043513985e-01
9.354964790689606069e-01 4.593381621098333589e-01
9.363691436949578284e-01 4.523947401065437912e-01
9.372418083209549389e-01 4.455039946851965249e-01
9.381144729469521604e-01 4.386664506365018368e-01
9.389871375729492708e-01 4.318826327511733343e-01
9.398598021989464923e-01 4.251530658199214607e-01
9.407324668249436028e-01 4.184782746334598791e-01
9.416051314509408243e-01 4.118587839824986996e-01
9.424777960769379348e-01 4.052951186577518072e-01
9.433504607029351563e-01 3.987878034499293678e-01
9.442231253289322668e-01 3.923373631497451552e-01
9.450957899549294883e-01 3.859443225479094464e-01
9.459684545809265988e-01 3.796092064351359596e-01
9.468411192069238203e-01 3.733325396021349163e-01
9.477137838329209307e-01 3.671148468396199793e-01
9.485864484589181522e-01 3.609566529383016475e-01
9.494591130849152627e-01 3.548584826888933064e-01
9.503317777109124842e-01 3.488208608821054546e-01
9.512044423369095947e-01 3.428443123086517552e-01
9.520771069629068162e-01 3.369293617592424850e-01
9.529497715889039267e-01 3.310765340245912514e-01
9.538224362149011482e-01 3.252863538954084976e-01
9.546951008408982586e-01 3.195593461624078313e-01
9.555677654668954801e-01 3.138960356162995846e-01
9.564404300928925906e-01 3.082969470477973095e-01
9.573130947188898121e-01 3.027626052476115048e-01
9.581857593448869226e-01 2.972935350064557225e-01
9.590584239708841441e-01 2.918902611150403503e-01
9.599310885968812546e-01 2.865533083640788292e-01
9.608037532228784761e-01 2.812832015442818800e-01
9.616764178488755865e-01 2.760804654463627772e-01
9.625490824748728080e-01 2.709456248610321860e-01
9.634217471008699185e-01 2.658792045790033809e-01
9.642944117268671400e-01 2.608817293909870827e-01
9.651670763528642505e-01 2.559537240876966213e-01
9.660397409788614720e-01 2.510957134598426066e-01
9.669124056048585825e-01 2.463082222981383129e-01
9.677850702308558040e-01 2.415917753932945167e-01
9.686577348568529144e-01 2.369468975360245200e-01
9.695303994828501359e-01 2.323741135170389327e-01
9.704030641088472464e-01 2.278739481270510292e-01
9.712757287348444679e-01 2.234469261567716969e-01
9.721483933608415784e-01 2.190935723969138771e-01
9.730210579868387999e-01 2.148144116381887070e-01
9.738937226128359104e-01 2.106099686713091002e-01
9.747663872388331319e-01 2.064807682869859162e-01
9.756390518648302423e-01 2.024273352759323741e-01
9.765117164908273528e-01 1.984501944288598885e-01
9.773843811168245743e-01 1.945498705364797909e-01
9.782570457428216848e-01 1.907268883895052725e-01
9.791297103688189063e-01 1.869817727786473038e-01
9.800023749948160168e-01 1.833150484946187153e-01
9.808750396208132383e-01 1.797272403281307274e-01
9.817477042468103487e-01 1.762188730698961425e-01
9.826203688728075702e-01 1.727904715106260147e-01
9.834930334988046807e-01 1.694425604410333963e-01
9.843656981248019022e-01 1.661756646518291469e-01
9.852383627507990127e-01 1.629903089337263467e-01
9.861110273767962342e-01 1.598870180774361605e-01
9.869836920027933447e-01 1.568663168736710856e-01
9.878563566287905662e-01 1.539287301131427033e-01
9.887290212547876767e-01 1.510747825865635663e-01
9.896016858807848982e-01 1.483049990846448951e-01
9.904743505067820086e-01 1.456199043980995200e-01
9.913470151327792301e-01 1.430200233176386337e-01
9.922196797587763406e-01 1.405058806339749833e-01
9.930923443847735621e-01 1.380780011378199557e-01
9.939650090107706726e-01 1.357369096198858816e-01
9.948376736367678941e-01 1.334831308708845921e-01
9.957103382627650046e-01 1.313171896815283346e-01
9.965830028887622261e-01 1.292396108425285239e-01
9.974556675147593365e-01 1.272509191445979071e-01
9.983283321407565580e-01 1.253516393784478711e-01
9.992009967667536685e-01 1.235422963347907327e-01
1.000073661392750779e+00 1.218234148043384896e-01
1.000946326018748112e+00 1.201955195778025287e-01
1.001818990644745222e+00 1.186591354458958469e-01
1.002691655270742332e+00 1.172147871993299006e-01
1.003564319896739443e+00 1.158629996288166458e-01
1.004436984522736775e+00 1.145653430912107196e-01
1.005309649148733886e+00 1.132829528234479133e-01
1.006182313774730996e+00 1.120157009363602213e-01
1.007054978400728107e+00 1.107634595407799433e-01
1.007927643026725439e+00 1.095261007475391013e-01
1.008800307652722550e+00 1.083034966674706612e-01
1.009672972278719660e+00 1.070955194114066311e-01
1.010545636904716771e+00 1.059020410901793108e-01
1.011418301530714103e+00 1.047229338146207639e-01
1.012290966156711214e+00 1.035580696955638730e-01
1.013163630782708324e+00 1.024073208438406879e-01
1.014036295408705435e+00 1.012705593702835083e-01
1.014908960034702767e+00 1.001476573857244118e-01
