# i_rad	L_edd
5.078908123303499389e-01 2.084821385230268831e+01
5.087634769563470494e-01 2.084822164522564236e+01
5.096361415823442709e-01 2.084822932509852933e+01
5.105088062083413813e-01 2.084823689184914741e+01
5.113814708343386028e-01 2.084824434540529836e+01
5.122541354603357133e-01 2.084825168569478038e+01
5.131268000863329348e-01 2.084825891264539166e+01
5.139994647123300453e-01 2.084826602618492331e+01
5.148721293383272668e-01 2.084827302624119483e+01
5.157447939643243773e-01 2.084827991274197956e+01
5.166174585903215988e-01 2.084828668561509701e+01
5.174901232163187093e-01 2.084829334478833118e+01
5.183627878423159308e-01 2.084829989018949092e+01
5.192354524683130412e-01 2.084830632174637088e+01
5.201081170943102627e-01 2.084831263938676926e+01
5.209807817203073732e-01 2.084831884303848781e+01
5.218534463463045947e-01 2.084832493262932473e+01
5.227261109723017052e-01 2.084833090808707468e+01
5.235987755982989267e-01 2.084833676933954294e+01
5.244714402242960372e-01 2.084834251631452062e+01
5.253441048502932587e-01 2.084834814893981658e+01
5.262167694762903691e-01 2.084835366714322191e+01
5.270894341022875906e-01 2.084835907085253837e+01
5.279620987282847011e-01 2.084836435999556059e+01
5.288347633542818116e-01 2.084836953450009389e+01
5.297074279802790331e-01 2.084837459429393292e+01
5.305800926062761436e-01 2.084837953930487942e+01
5.314527572322733651e-01 2.084838436946072804e+01
5.323254218582704755e-01 2.084838908468928054e+01
5.331980864842676970e-01 2.084839368491834222e+01
5.340707511102648075e-01 2.084839817007569707e+01
5.349434157362620290e-01 2.084840254008915394e+01
5.358160803622591395e-01 2.084840679488650750e+01
5.366887449882563610e-01 2.084841093439556303e+01
5.375614096142534715e-01 2.084841495854411164e+01
5.384340742402506930e-01 2.084841886725995508e+01
5.393067388662478034e-01 2.084842266047089154e+01
5.401794034922450249e-01 2.084842633810472634e+01
5.410520681182421354e-01 2.084842990008924701e+01
5.419247327442393569e-01 2.084843334635226242e+01
5.427973973702364674e-01 2.084843667682156720e+01
5.436700619962336889e-01 2.084843989142495957e+01
5.445427266222307994e-01 2.084844299009023771e+01
5.454153912482280209e-01 2.084844597274520694e+01
5.462880558742251313e-01 2.084844883931765125e+01
5.471607205002223528e-01 2.084845158973539014e+01
5.480333851262194633e-01 2.084845422392620407e+01
5.489060497522166848e-01 2.084845674181790187e+01
5.497787143782137953e-01 2.084845914333828176e+01
5.506513790042110168e-01 2.084846142841513839e+01
5.515240436302081273e-01 2.084846359697627349e+01
5.523967082562053488e-01 2.084846564894948528e+01
5.532693728822024593e-01 2.084846758426256841e+01
5.541420375081996808e-01 2.084846940284333172e+01
5.550147021341967912e-01 2.084847110461956632e+01
5.558873667601940127e-01 2.084847268951907751e+01
5.567600313861911232e-01 2.084847415746965282e+01
5.576326960121883447e-01 2.084847550839910113e+01
5.585053606381854552e-01 2.084847674223521707e+01
5.593780252641826767e-01 2.084847785890580241e+01
5.602506898901797872e-01 2.084847885833865178e+01
5.611233545161770087e-01 2.084847974046156693e+01
5.619960191421741191e-01 2.084848050520234608e+01
5.628686837681713406e-01 2.084848115248878742e+01
5.637413483941684511e-01 2.084848168224869269e+01
5.646140130201656726e-01 2.084848209440985300e+01
5.654866776461627831e-01 2.084848238890008076e+01
5.663593422721600046e-01 2.084848256564715996e+01
5.672320068981571151e-01 2.084848262457889945e+01
5.681046715241543366e-01 2.084795527356485323e+01
5.689773361501514470e-01 2.084638107808574503e+01
5.698500007761485575e-01 2.084377182448614008e+01
5.707226654021457790e-01 2.084013929911057872e+01
5.715953300281428895e-01 2.083549528830362618e+01
5.724679946541401110e-01 2.082985157840983348e+01
5.733406592801372215e-01 2.082321995577375162e+01
5.742133239061344430e-01 2.081561220673993517e+01
5.750859885321315534e-01 2.080704011765294226e+01
5.759586531581287749e-01 2.079751547485732388e+01
5.768313177841258854e-01 2.078705006469763461e+01
5.777039824101231069e-01 2.077565567351842901e+01
5.785766470361202174e-01 2.076334408766426165e+01
5.794493116621174389e-01 2.075012709347968354e+01
5.803219762881145494e-01 2.073601647730925279e+01
5.811946409141117709e-01 2.072102402549752398e+01
5.820673055401088813e-01 2.070516152438904811e+01
5.829399701661061028e-01 2.068844076032837620e+01
5.838126347921032133e-01 2.067087351966007347e+01
5.846852994181004348e-01 2.065247158872868027e+01
5.855579640440975453e-01 2.063324675387876184e+01
5.864306286700947668e-01 2.061321080145486562e+01
5.873032932960918773e-01 2.059237551780155329e+01
5.881759579220890988e-01 2.057075268926336875e+01
5.890486225480862092e-01 2.054835410218487368e+01
5.899212871740834307e-01 2.052519154291061909e+01
5.907939518000805412e-01 2.050127679778515954e+01
5.916666164260777627e-01 2.047662165315304961e+01
5.925392810520748732e-01 2.045123789535884740e+01
5.934119456780720947e-01 2.042513731074709682e+01
5.942846103040692052e-01 2.039833168566235955e+01
5.951572749300664267e-01 2.037083280644918659e+01
5.960299395560635372e-01 2.034265245945213607e+01
5.969026041820607587e-01 2.031380243101575900e+01
5.977752688080578691e-01 2.028429450748460994e+01
5.986479334340550906e-01 2.025414047520324345e+01
5.995205980600522011e-01 2.022335212051621767e+01
6.003932626860494226e-01 2.019194122976807293e+01
6.012659273120465331e-01 2.015991958930338512e+01
6.021385919380437546e-01 2.012729898546668750e+01
6.030112565640408651e-01 2.009409120460254528e+01
6.038839211900380866e-01 2.006030803305550592e+01
6.047565858160351970e-01 2.002596125717013464e+01
6.056292504420324185e-01 1.999106266329097537e+01
6.065019150680295290e-01 1.995562403776258620e+01
6.073745796940267505e-01 1.991965716692951816e+01
6.082472443200238610e-01 1.988317383713633291e+01
6.091199089460210825e-01 1.984618583472757436e+01
6.099925735720181930e-01 1.980870494604780774e+01
6.108652381980153034e-01 1.977074295744158050e+01
6.117379028240125249e-01 1.973231165525344011e+01
6.126105674500096354e-01 1.969342282582795889e+01
6.134832320760068569e-01 1.965408825550967009e+01
6.143558967020039674e-01 1.961431973064314249e+01
6.152285613280011889e-01 1.957412903757292000e+01
6.161012259539982994e-01 1.953352796264357139e+01
6.169738905799955209e-01 1.949252829219963346e+01
6.178465552059926313e-01 1.945114181258567854e+01
6.187192198319898528e-01 1.940938031014624343e+01
6.195918844579869633e-01 1.936725557122588981e+01
6.204645490839841848e-01 1.932477938216917224e+01
6.213372137099812953e-01 1.928196352932064528e+01
6.222098783359785168e-01 1.923881979902485995e+01
6.230825429619756273e-01 1.919535997762637436e+01
6.239552075879728488e-01 1.915159585146973953e+01
6.248278722139699592e-01 1.910753920689951357e+01
6.257005368399671807e-01 1.906320183026024395e+01
6.265732014659642912e-01 1.901859550789649234e+01
6.274458660919615127e-01 1.897373202615280263e+01
6.283185307179586232e-01 1.892862317137374362e+01
6.291911953439558447e-01 1.888328072990385209e+01
6.300638599699529552e-01 1.883771648808770394e+01
6.309365245959501767e-01 1.879194223226982885e+01
6.318091892219472872e-01 1.874596974879479916e+01
6.326818538479445087e-01 1.869981082400715522e+01
6.335545184739416191e-01 1.865347724425146936e+01
6.344271830999388406e-01 1.860698079587227838e+01
6.352998477259359511e-01 1.856033326521414395e+01
6.361725123519331726e-01 1.851354643862161709e+01
6.370451769779302831e-01 1.846663210243925946e+01
6.379178416039275046e-01 1.841960204301161497e+01
6.387905062299246151e-01 1.837246804668324529e+01
6.396631708559218366e-01 1.832524189979869789e+01
6.405358354819189470e-01 1.827793538870253442e+01
6.414085001079161685e-01 1.823056029973930237e+01
6.422811647339132790e-01 1.818312841925355983e+01
6.431538293599105005e-01 1.813565153358985782e+01
6.440264939859076110e-01 1.808814142909276157e+01
6.448991586119048325e-01 1.804060989210680432e+01
6.457718232379019430e-01 1.799306870897656196e+01
6.466444878638991645e-01 1.794552966604657129e+01
6.475171524898962749e-01 1.789800454966139753e+01
6.483898171158934964e-01 1.785050514616558814e+01
6.492624817418906069e-01 1.780304324190370480e+01
6.501351463678877174e-01 1.775563062322029850e+01
6.510078109938849389e-01 1.770827907645991317e+01
6.518804756198820494e-01 1.766100038796712113e+01
6.527531402458792709e-01 1.761380634408645918e+01
6.536258048718763813e-01 1.756670873116249254e+01
6.544984694978736028e-01 1.751971933553977223e+01
6.553711341238707133e-01 1.747202775467588154e+01
6.562437987498679348e-01 1.742283327431373507e+01
6.571164633758650453e-01 1.737216221322593057e+01
6.579891280018622668e-01 1.732004089018503379e+01
6.588617926278593773e-01 1.726649562396364246e+01
6.597344572538565988e-01 1.721155273333431523e+01
6.606071218798537092e-01 1.715523853706965340e+01
6.614797865058509307e-01 1.709757935394221917e+01
6.623524511318480412e-01 1.703860150272460672e+01
6.632251157578452627e-01 1.697833130218938180e+01
6.640977803838423732e-01 1.691679507110913860e+01
6.649704450098395947e-01 1.685401912825644288e+01
6.658431096358367052e-01 1.679002979240389237e+01
6.667157742618339267e-01 1.672485338232404217e+01
6.675884388878310371e-01 1.665851621678950423e+01
6.684611035138282586e-01 1.659104461457283008e+01
6.693337681398253691e-01 1.652246489444661748e+01
6.702064327658225906e-01 1.645280337518343927e+01
6.710790973918197011e-01 1.638208637555587899e+01
6.719517620178169226e-01 1.631034021433650594e+01
6.728244266438140331e-01 1.623759121029791785e+01
6.736970912698112546e-01 1.616386568221267694e+01
6.745697558958083651e-01 1.608918994885338094e+01
6.754424205218055866e-01 1.601359032899259205e+01
6.763150851478026970e-01 1.593709314140290800e+01
6.771877497737999185e-01 1.585972470485689279e+01
6.780604143997970290e-01 1.578151133812714235e+01
6.789330790257942505e-01 1.570247935998621536e+01
6.798057436517913610e-01 1.562265508920671664e+01
6.806784082777885825e-01 1.554206484456120130e+01
6.815510729037856930e-01 1.546073494482227595e+01
6.824237375297829145e-01 1.537869170876249214e+01
6.832964021557800249e-01 1.529596145515446004e+01
6.841690667817772464e-01 1.521257050277072942e+01
6.850417314077743569e-01 1.512854517038390867e+01
6.859143960337715784e-01 1.504391177676655111e+01
6.867870606597686889e-01 1.495869664069126515e+01
6.876597252857659104e-01 1.487292608093060053e+01
6.885323899117630209e-01 1.478662641625716390e+01
6.894050545377602424e-01 1.469982396544351388e+01
6.902777191637573528e-01 1.461254504726225001e+01
6.911503837897544633e-01 1.452481598048594513e+01
6.920230484157516848e-01 1.443666308388716679e+01
6.928957130417487953e-01 1.434811267623851272e+01
6.937683776677460168e-01 1.425919107631254690e+01
6.946410422937431273e-01 1.416992460288187061e+01
6.955137069197403488e-01 1.408033957471903541e+01
6.963863715457374592e-01 1.399046231059665324e+01
6.972590361717346807e-01 1.390031912928727387e+01
6.981317007977317912e-01 1.380993634956350391e+01
6.990043654237290127e-01 1.371934029019790025e+01
6.998770300497261232e-01 1.362855726996306416e+01
7.007496946757233447e-01 1.353761360763155253e+01
7.016223593017204552e-01 1.344653562197597196e+01
7.024950239277176767e-01 1.335534963176887757e+01
7.033676885537147871e-01 1.326408195578287241e+01
7.042403531797120086e-01 1.317275891279050981e+01
7.051130178057091191e-01 1.308140682156439816e+01
7.059856824317063406e-01 1.299005200087709433e+01
7.068583470577034511e-01 1.289872076950119606e+01
7.077310116837006726e-01 1.280743944620926733e+01
7.086036763096977831e-01 1.271623434977390588e+01
7.094763409356950046e-01 1.262513179896767035e+01
7.103490055616921151e-01 1.253415811256316736e+01
7.112216701876893366e-01 1.244333960933294669e+01
7.120943348136864470e-01 1.235270260804961673e+01
7.129669994396836685e-01 1.226227342748573079e+01
7.138396640656807790e-01 1.217207838641389905e+01
7.147123286916780005e-01 1.208214380360667306e+01
7.155849933176751110e-01 1.199249599783665410e+01
7.164576579436723325e-01 1.190316128787640260e+01
7.173303225696694430e-01 1.181416599249852339e+01
7.182029871956666645e-01 1.172553643047556804e+01
7.190756518216637749e-01 1.163729892058014137e+01
7.199483164476609964e-01 1.154947978158480204e+01
7.208209810736581069e-01 1.146210533226215489e+01
7.216936456996553284e-01 1.137520189138475502e+01
7.225663103256524389e-01 1.128879577772520371e+01
7.234389749516496604e-01 1.120291331005605961e+01
7.243116395776467709e-01 1.111758080714992403e+01
7.251843042036439924e-01 1.103282458777935915e+01
7.260569688296411028e-01 1.094867097071696094e+01
7.269296334556383243e-01 1.086514627473528982e+01
7.278022980816354348e-01 1.078227681860695064e+01
7.286749627076326563e-01 1.070008892110450027e+01
7.295476273336297668e-01 1.061860890100053645e+01
7.304202919596269883e-01 1.053786307706762493e+01
7.312929565856240988e-01 1.045787776807835989e+01
7.321656212116212092e-01 1.037867929280531420e+01
7.330382858376184307e-01 1.030029397002105895e+01
7.339109504636155412e-01 1.022274811849819187e+01
7.347836150896127627e-01 1.014606805700927161e+01
7.356562797156098732e-01 1.007028010432690301e+01
7.365289443416070947e-01 9.995410579223641179e+00
7.374016089676042052e-01 9.921485800472090943e+00
7.382742735936014267e-01 9.848532086844812738e+00
7.391469382195985371e-01 9.776575757114400744e+00
7.400196028455957586e-01 9.705643130053417167e+00
7.408922674715928691e-01 9.635760524434465069e+00
7.417649320975900906e-01 9.566954259030101326e+00
7.426375967235872011e-01 9.498654137153330623e+00
7.435102613495844226e-01 9.430277487518752721e+00
7.443829259755815331e-01 9.361831917001424586e+00
7.452555906015787546e-01 9.293325032476364100e+00
7.461282552275758650e-01 9.224764440818624678e+00
7.470009198535730865e-01 9.156157748903224203e+00
7.478735844795701970e-01 9.087512563605221416e+00
7.487462491055674185e-01 9.018836491799630650e+00
7.496189137315645290e-01 8.950137140361508870e+00
7.504915783575617505e-01 8.881422116165873959e+00
7.513642429835588610e-01 8.812699026087777554e+00
7.522369076095560825e-01 8.743975477002242869e+00
7.531095722355531930e-01 8.675259075784323315e+00
7.539822368615504145e-01 8.606557429309033225e+00
7.548549014875475249e-01 8.537878144451434892e+00
7.557275661135447464e-01 8.469228828086539096e+00
7.566002307395418569e-01 8.400617087089406354e+00
7.574728953655390784e-01 8.332050528335052775e+00
7.583455599915361889e-01 8.263536758698529994e+00
7.592182246175334104e-01 8.195083385054863001e+00
7.600908892435305209e-01 8.126698014279099880e+00
7.609635538695277424e-01 8.058388253246263844e+00
7.618362184955248528e-01 7.990161708831408305e+00
7.627088831215220743e-01 7.922025987909549372e+00
7.635815477475191848e-01 7.853988697355744009e+00
7.644542123735164063e-01 7.786057444045010101e+00
7.653268769995135168e-01 7.718239834852401948e+00
7.661995416255107383e-01 7.650543476652940100e+00
7.670722062515078488e-01 7.582975976321676193e+00
7.679448708775050703e-01 7.515544940733629886e+00
7.688175355035021807e-01 7.448257976763857258e+00
7.696902001294994022e-01 7.381122691287373527e+00
7.705628647554965127e-01 7.314146691179236548e+00
7.714355293814937342e-01 7.247337583314463316e+00
7.723081940074908447e-01 7.180702974568107244e+00
7.731808586334879552e-01 7.114250471815199539e+00
7.740535232594851767e-01 7.047987681930764303e+00
7.749261878854822871e-01 6.981922211789858501e+00
7.757988525114795086e-01 6.916061668267499130e+00
7.766715171374766191e-01 6.850413658238740489e+00
7.775441817634738406e-01 6.784985788578601351e+00
7.784168463894709511e-01 6.719785666162137794e+00
7.792895110154681726e-01 6.654820897864365925e+00
7.801621756414652831e-01 6.590099090560342709e+00
7.810348402674625046e-01 6.525627851125086920e+00
7.819075048934596150e-01 6.461414786433648416e+00
7.827801695194568365e-01 6.397467503361052188e+00
7.836528341454539470e-01 6.333793608782348095e+00
7.845254987714511685e-01 6.270400709572556686e+00
7.853981633974482790e-01 6.207296412606732261e+00
7.862708280234455005e-01 6.144488324759894482e+00
7.871434926494426110e-01 6.081984052907094096e+00
7.880161572754398325e-01 6.019791203923355205e+00
7.888888219014369430e-01 5.957917384683726780e+00
7.897614865274341645e-01 5.896370202063232924e+00
7.906341511534312749e-01 5.835157262936922606e+00
7.915068157794284964e-01 5.774286174179819042e+00
7.923794804054256069e-01 5.713764542666973867e+00
7.932521450314228284e-01 5.653599975273407630e+00
7.941248096574199389e-01 5.593800078874172854e+00
7.949974742834171604e-01 5.534372460344290978e+00
7.958701389094142709e-01 5.475324726558811861e+00
7.967428035354114924e-01 5.416664484392758716e+00
7.976154681614086028e-01 5.358399340721183179e+00
7.984881327874058243e-01 5.300536902419105800e+00
7.993607974134029348e-01 5.243084776361579102e+00
8.002334620394001563e-01 5.186050569423624523e+00
8.011061266653972668e-01 5.129441888480293699e+00
8.019787912913944883e-01 5.073266340406608066e+00
8.028514559173915988e-01 5.017531532077618373e+00
8.037241205433888203e-01 4.962245070368346056e+00
8.045967851693859307e-01 4.907414562153844528e+00
8.054694497953831522e-01 4.853047614309134339e+00
8.063421144213802627e-01 4.799151833709267123e+00
8.072147790473774842e-01 4.745734827229263431e+00
8.080874436733745947e-01 4.692804201744174897e+00
8.089601082993718162e-01 4.640367564129025624e+00
8.098327729253689267e-01 4.588432521258864583e+00
8.107054375513661482e-01 4.537006680008714099e+00
8.115781021773632586e-01 4.486097647253625809e+00
8.124507668033603691e-01 4.435713029868628254e+00
8.133234314293575906e-01 4.385860434728751756e+00
8.141960960553547011e-01 4.336547468709045283e+00
8.150687606813519226e-01 4.287781738684534716e+00
8.159414253073490331e-01 4.239570851530267248e+00
8.168140899333462546e-01 4.191922414121267870e+00
8.176867545593433650e-01 4.144844033332584665e+00
8.185594191853405865e-01 4.098343316039243511e+00
8.194320838113376970e-01 4.052427869116290715e+00
8.203047484373349185e-01 4.007105299438752155e+00
8.211774130633320290e-01 3.962383213881676802e+00
8.220500776893292505e-01 3.918269219320089647e+00
8.229227423153263610e-01 3.874770922629036995e+00
8.237954069413235825e-01 3.831895930683545171e+00
8.246680715673206929e-01 3.789651850358661811e+00
8.255407361933179144e-01 3.748046288529414127e+00
8.264134008193150249e-01 3.707086852070846206e+00
8.272860654453122464e-01 3.666781147857985701e+00
8.281587300713093569e-01 3.627136782765880696e+00
8.290313946973065784e-01 3.588161363669554849e+00
8.299040593233036889e-01 3.549546909691574381e+00
8.307767239493009104e-01 3.510983480153389014e+00
8.316493885752980209e-01 3.472475742228404716e+00
8.325220532012952424e-01 3.434028363090007918e+00
8.333947178272923528e-01 3.395646009911605034e+00
8.342673824532895743e-01 3.357333349866582495e+00
8.351400470792866848e-01 3.319095050128346713e+00
8.360127117052839063e-01 3.280935777870283676e+00
8.368853763312810168e-01 3.242860200265800241e+00
8.377580409572782383e-01 3.204872984488281951e+00
8.386307055832753488e-01 3.166978797711135662e+00
8.395033702092725703e-01 3.129182307107747807e+00
8.403760348352696807e-01 3.091488179851524354e+00
8.412486994612669022e-01 3.053901083115851289e+00
8.421213640872640127e-01 3.016425684074135916e+00
8.429940287132612342e-01 2.979066649899765107e+00
8.438666933392583447e-01 2.941828647766143057e+00
8.447393579652555662e-01 2.904716344846657972e+00
8.456120225912526767e-01 2.867734408314714933e+00
8.464846872172498982e-01 2.830887505343701260e+00
8.473573518432470086e-01 2.794180303107022034e+00
8.482300164692442301e-01 2.757617468778065462e+00
8.491026810952413406e-01 2.721203669530235736e+00
8.499753457212385621e-01 2.684943572536921508e+00
8.508480103472356726e-01 2.648841844971526971e+00
8.517206749732328941e-01 2.612903154007439888e+00
8.525933395992300046e-01 2.577132166818065784e+00
8.534660042252271150e-01 2.541533550576795975e+00
8.543386688512243365e-01 2.506111972457022219e+00
8.552113334772214470e-01 2.470872099632150487e+00
8.560839981032186685e-01 2.435818599275568097e+00
8.569566627292157790e-01 2.400956138560680131e+00
8.578293273552130005e-01 2.366289384660873463e+00
8.587019919812101110e-01 2.331823004749554951e+00
8.595746566072073325e-01 2.297561666000109692e+00
8.604473212332044429e-01 2.263510035585944102e+00
8.613199858592016644e-01 2.229672780680447275e+00
8.621926504851987749e-01 2.196054568457021183e+00
8.630653151111959964e-01 2.162660066089055366e+00
8.639379797371931069e-01 2.129493940749954461e+00
8.648106443631903284e-01 2.096560859613106675e+00
8.656833089891874389e-01 2.063865489851915758e+00
8.665559736151846604e-01 2.031412498639770803e+00
8.674286382411817709e-01 1.999206553150075560e+00
8.683013028671789924e-01 1.967252320556218903e+00
8.691739674931761028e-01 1.935554468031604358e+00
8.700466321191733243e-01 1.904117662749620798e+00
8.709192967451704348e-01 1.872946571883672640e+00
8.717919613711676563e-01 1.842045862607148088e+00
8.726646259971647668e-01 1.811420202093451559e+00
8.735372906231619883e-01 1.781074257515971482e+00
8.744099552491590988e-01 1.751012696048111383e+00
8.752826198751563203e-01 1.721240184863260581e+00
8.761552845011534307e-01 1.691761391134822823e+00
8.770279491271506522e-01 1.662580982036187205e+00
8.779006137531477627e-01 1.633703624740757032e+00
8.787732783791449842e-01 1.605133986421921399e+00
8.796459430051420947e-01 1.576876734253084278e+00
8.805186076311393162e-01 1.548936535407634096e+00
8.813912722571364267e-01 1.521318057058974826e+00
8.822639368831336482e-01 1.494025966380495341e+00
8.831366015091307586e-01 1.467064930545599832e+00
8.840092661351279801e-01 1.440439616727676952e+00
8.848819307611250906e-01 1.414154692100130006e+00
8.857545953871223121e-01 1.388214823836348755e+00
8.866272600131194226e-01 1.362624679109735837e+00
8.874999246391166441e-01 1.337388925093681680e+00
8.883725892651137546e-01 1.312512228961588256e+00
8.892452538911109761e-01 1.287999257886846216e+00
8.901179185171080865e-01 1.263854679042857754e+00
8.909905831431053080e-01 1.240083159603012852e+00
8.918632477691024185e-01 1.216689366740714595e+00
8.927359123950996400e-01 1.193677967629352965e+00
8.936085770210967505e-01 1.171053629442330157e+00
8.944812416470938610e-01 1.148821019353039485e+00
8.953539062730910825e-01 1.126984804534874929e+00
8.962265708990881929e-01 1.105549652161237795e+00
8.970992355250854144e-01 1.084520229405519398e+00
8.979719001510825249e-01 1.063901203441120824e+00
8.988445647770797464e-01 1.043697241441434054e+00
8.997172294030768569e-01 1.023913010579859950e+00
9.005898940290740784e-01 1.004553178029790050e+00
9.014625586550711889e-01 9.856224109646249953e-01
9.023352232810684104e-01 9.671253765577572103e-01
9.032078879070655208e-01 9.490667419825873363e-01
9.040805525330627423e-01 9.314511744125072434e-01
9.049532171590598528e-01 9.142833410209175726e-01
9.058258817850570743e-01 8.975679089812105271e-01
9.066985464110541848e-01 8.813095454667860817e-01
9.075712110370514063e-01 8.655129176510374389e-01
9.084438756630485168e-01 8.501826927073639073e-01
9.093165402890457383e-01 8.353235378091585783e-01
9.101892049150428488e-01 8.209401201298214268e-01
9.110618695410400703e-01 8.070371068427446559e-01
9.119345341670371807e-01 7.936191651213286846e-01
9.128071987930344022e-01 7.806909621389667153e-01
9.136798634190315127e-01 7.682571650690577236e-01
9.145525280450287342e-01 7.563224410849953561e-01
9.154251926710258447e-01 7.448914573601785882e-01
9.162978572970230662e-01 7.339688810680013997e-01
9.171705219230201767e-01 7.233260168919293243e-01
9.180431865490173982e-01 7.127317499867532602e-01
9.189158511750145086e-01 7.021871182328657257e-01
9.197885158010117301e-01 6.916931595106540209e-01
9.206611804270088406e-01 6.812509117005107750e-01
9.215338450530060621e-01 6.708614126828232882e-01
9.224065096790031726e-01 6.605257003379841896e-01
9.232791743050003941e-01 6.502448125463805573e-01
9.241518389309975046e-01 6.400197871884054646e-01
9.250245035569947261e-01 6.298516621444458785e-01
9.258971681829918365e-01 6.197414752948944283e-01
9.267698328089890580e-01 6.096902645201384141e-01
9.276424974349861685e-01 5.996990677005705761e-01
9.285151620609833900e-01 5.897689227165783254e-01
9.293878266869805005e-01 5.799008674485539583e-01
9.302604913129777220e-01 5.700959397768849968e-01
9.311331559389748325e-01 5.603551775819638481e-01
9.320058205649720540e-01 5.506796187441780344e-01
9.328784851909691644e-01 5.410703011439199628e-01
9.337511498169663859e-01 5.315282626615772665e-01
9.346238144429634964e-01 5.220545411775422417e-01
9.354964790689606069e-01 5.126501745722035208e-01
9.363691436949578284e-01 5.033162007259499582e-01
9.372418083209549389e-01 4.940536575191740720e-01
9.381144729469521604e-01 4.848635828322632735e-01
9.389871375729492708e-01 4.757470145456097477e-01
9.398598021989464923e-01 4.667049905396013498e-01
9.407324668249436028e-01 4.577385486946303206e-01
9.416051314509408243e-01 4.488487268910841266e-01
9.424777960769379348e-01 4.400365630093552860e-01
9.433504607029351563e-01 4.313030949298312655e-01
9.442231253289322668e-01 4.226493605329044723e-01
9.450957899549294883e-01 4.140763976989624839e-01
9.459684545809265988e-01 4.055852443083974301e-01
9.468411192069238203e-01 3.971769382415972216e-01
9.477137838329209307e-01 3.888525173789539324e-01
9.485864484589181522e-01 3.806130196008554178e-01
9.494591130849152627e-01 3.724594827876936409e-01
9.503317777109124842e-01 3.643929448198565124e-01
9.512044423369095947e-01 3.564144435777360509e-01
9.520771069629068162e-01 3.485250169417203336e-01
9.529497715889039267e-01 3.407257027922010462e-01
9.538224362149011482e-01 3.330175390095664878e-01
9.546951008408982586e-01 3.254015634742082330e-01
9.555677654668954801e-01 3.178788140665145256e-01
9.564404300928925906e-01 3.104503286668772177e-01
9.573130947188898121e-01 3.031171451556843865e-01
9.581857593448869226e-01 2.958803014133278286e-01
9.590584239708841441e-01 2.887408353201955102e-01
9.599310885968812546e-01 2.816997847566793944e-01
9.608037532228784761e-01 2.747581876031676695e-01
9.616764178488755865e-01 2.679170817400519100e-01
9.625490824748728080e-01 2.611775050477205262e-01
9.634217471008699185e-01 2.545404954065649816e-01
9.642944117268671400e-01 2.480070906969736033e-01
9.651670763528642505e-01 2.415783287993381601e-01
9.660397409788614720e-01 2.352552475940468679e-01
9.669124056048585825e-01 2.290388849614912736e-01
9.677850702308558040e-01 2.229302787820597320e-01
9.686577348568529144e-01 2.169304669361438176e-01
9.695303994828501359e-01 2.110404873041319962e-01
9.704030641088472464e-01 2.052613777664156758e-01
9.712757287348444679e-01 1.995941762033832112e-01
9.721483933608415784e-01 1.940399204954262047e-01
9.730210579868387999e-01 1.885996485229332054e-01
9.738937226128359104e-01 1.832743981662954269e-01
9.747663872388331319e-01 1.780652073059014184e-01
9.756390518648302423e-01 1.729731138221426989e-01
9.765117164908273528e-01 1.679991555954084004e-01
9.773843811168245743e-01 1.631443705060878213e-01
9.782570457428216848e-01 1.584097964345723142e-01
9.791297103688189063e-01 1.537964712612505669e-01
9.800023749948160168e-01 1.493054328665137653e-01
9.808750396208132383e-01 1.449377191307504309e-01
9.817477042468103487e-01 1.406943679343520548e-01
9.826203688728075702e-01 1.365764171577072972e-01
9.834930334988046807e-01 1.325849046812071774e-01
9.843656981248019022e-01 1.287208683852405500e-01
9.852383627507990127e-01 1.249853461501985313e-01
9.861110273767962342e-01 1.213793758564701286e-01
9.869836920027933447e-01 1.179039953844460836e-01
9.878563566287905662e-01 1.145602426145154590e-01
9.887290212547876767e-01 1.113491554270691908e-01
9.896016858807848982e-01 1.082717717024964110e-01
9.904743505067820086e-01 1.053291293211876672e-01
9.913470151327792301e-01 1.025222661635324939e-01
9.922196797587763406e-01 9.985222010992131358e-02
9.930923443847735621e-01 9.732002904074342486e-02
9.939650090107706726e-01 9.492673083638952791e-02
9.948376736367678941e-01 9.267336337724904616e-02
9.957103382627650046e-01 9.056096454371226345e-02
9.965830028887622261e-01 8.859057221616870037e-02
9.974556675147593365e-01 8.676322427500893220e-02
9.983283321407565580e-01 8.507995860062239624e-02
9.992009967667536685e-01 8.354181307339939022e-02
1.000073661392750779e+00 8.214982557372979555e-02
1.000946326018748112e+00 8.090503398200293850e-02
1.001818990644745222e+00 7.980847617860983845e-02
1.002691655270742332e+00 7.886119004393996046e-02
1.003564319896739443e+00 7.806421345838324144e-02
1.004436984522736775e+00 7.734772205051064498e-02
1.005309649148733886e+00 7.664113540697345406e-02
1.006182313774730996e+00 7.594435734528082182e-02
1.007054978400728107e+00 7.525729168294210958e-02
1.007927643026725439e+00 7.457984223746656760e-02
1.008800307652722550e+00 7.391191282636387638e-02
1.009672972278719660e+00 7.325340726714324457e-02
1.010545636904716771e+00 7.260422937731403348e-02
1.011418301530714103e+00 7.196428297438546562e-02
1.012290966156711214e+00 7.133347187586723537e-02
1.013163630782708324e+00 7.071169989926856525e-02
1.014036295408705435e+00 7.009887086209881657e-02
1.014908960034702767e+00 6.949488858186718410e-02
